text,data
"I came across this movie in an Australian hotel room at 3 am. My brother and I were channel surfing and who do we see but a young Russel Crowe. But not the telephone throwing Russel Crowe we had come to know and quasi-love back in the states. This movie, much to my surprise, was amazingly creative and hilarious. It stars a cast of awkward teens with hilarious stories of odd sexual experiences, including a slick salesman,prostitutes, and an unusual sexy mother. If you are lucky enough to come across this film I would strongly suggest picking it up. I have to say this movie was amazingly entertaining and I thank the fine people of Australia making it...",1
"The story-line of ""The Thief of Bagdad"" is complex, owing to its being told in flashbacks and having three separate and equally important strands woven together. The screenplay by Lajo Biros and the dialogue by Miles Malleson keep the story moving skillfully at all points.The young King Ahmad of Bagdad is angry at his vizier Jaffar for executing a man for having different ideas. He discovers while in disguise that people blame him for Jaffar's deeds and hate him. He is imprisoned by Jaffar, where he meets Abu the young thief. The two escape and take a boat to the city of Basra. There the companions spy when men clear the way so none will see the Princess of the city passing by. Ahmad falls in love with her and visits her in her garden. He tells her he has come to her from beyond time and wins a kiss. Then he is captured. When Jaffar comes to win the Princess of Basra for himself, Ahmad attacks the evil vizier who blinds him and turns Abu into a dog. Jaffar then asks for the Princess's hand, and he gives the gift of a mechanical flying horse to the Sultan of Basra. The blind Ahmad then tells his tale in the marketplace, accompanied by Abu as his dog. The Prince has fallen into a sleep and nothing can wake her. So Jaffar sends his servant Halima for Ahmad and the dog, in hopes the prince can rouse her. He does awaken her. She boards a ship to find a doctor to cure Ahmad, but she is captured by Jaffar who then throws the dog overboard. She then allows Jaffar to take her in his arms, on his promise to restore Ahmad's sight and turn Abu back into a thief. The princess sees a vision of Ahmad; he is in a boat; Jaffar sends a storm to beset him and Abu is shipwrecked on a deserted island. Abu finds a genie or djinn who wants to kill him now that he is free after many centuries spent imprisoned in a bottle. Abu tricks him into proving he really came from so small a vessel, then corks him in again. For freeing him, he gets three wishes. His first is for sausages. In the meanwhile, the Princess pleads with her father to refuse Jaffar; but Jaffar shows the Sultan a new mechanical toy, one of whose six arms stabs him to death. Abu makes a second wish, to find Ahmad. The cunning genie flies him to the goddess of the All-Seeing eye. Abu has to climb a great web to get to the gem that is the eye, battling a giant spider, then scaling the goddess's statue. Abu gazes into the 'eye' and sees Ahmad in a canyon. He has the genie take him to Ahmad. Ahmad uses the eye to see the princess. She smells a flower and forgets everything at once. Abu wishes they were in Bagdad, but the genie laughs and leaves; Jaffar tells the Princess that she is in love with him, omitting mention of Ahmad. Ahmad tries to fight his way to the Princess, but Jaffar smashes the 'eye'. Abu finds himself in the ""Land of Legend"", where the old men who rule want to make him their king. He steals a bow and a magic carpet and escapes instead, to hurry to save Ahmad and the princess. The thief arrives in time to save the young king from the executioner, using his bow from the flying carpet, to the wonder of the throng who had come to watch the execution. Jaffar tries to flee on the mechanical flying horse, but another shot from the bow finishes him. Ahmad is ruler again and plans to wed his Princess; but when he tries to make Abu his vizier, the young thief refuses, saying that what he wants is adventure, not hard work and confinement in a palace however grand it may be. This fantastic story was given a sumptuous production by producer Alexander Korda. The production was designed by Vincent Korda who was also art director, while Georges Perinal did the colorful cinematography. The directors credited are Ludwig Berger and Michael Powell, with Tim Whelan, Alexander Korda, William Cameron Menzies and Zoltan Korda participating. The extraordinary and numerous costumes designs were the work of John Armstrong, Oliver Messel and Marcel Vertes. The production, apart from its gorgeous and expensive-looking visual splendors, I claim is dominated by two other elements, the choral music of Miklos Rozsa and the performance by Conrad Veidt as the evil Jaffar. Rex Ingram plays the genie with a curious accent, plus his usual intelligence and power. June Duprez is lovely and effective as the Princess Mary Morris is a sad and beautiful Halima, and Miles Malleson a properly bumbling and avaricious Sultan. As Ahmad, John Justin appears to do most of what can be done with the part of a young prince in love and then some; he is memorably good in his winning role. This film has a spaciousness about it that is found, I assert, in other Korda works also. Its imaginative content stands in contrast to very-strong realistic sets, costumes and set-design elements. This is one of the most memorable idea-level fantasies of all time, worthy to be enjoyed over and over.",1
"I am a big fan of Larkin's works, I believe that he was amid the greatest 20th century poets. The film itself does a great justice to the bard of Hull. Wonderfully portrayed by all the players in their roles. Bonneville does do a service to the sexually repressed Larkin, he avoids an impression and strays from becoming a caricature. The use of his poetry was the highlight of the piece itself. Rather than acting out the massive intensity with which Larkin felt, the use of his words themselves give a better insight into plot and add a much more sombre but altogether more fascinating atmosphere. Most enjoyable.",1
"I just saw the DVD and loved it. In particular, I thought the director and Jude and Nicole did an amazing job with the kiss between Inman and Ada just before Inman left. It was the most romantic kiss I've ever seen in a film. I thought it was crucial for setting the tone for the rest of the movie; it managed to make it believable that Inman and Ada would walk/wait, respectively, for each other for all that time without ever really having had a relationship. I thought the film managed this crucial plot point much better than the book itself. I'm sure many of you will be quick to name other film kisses which best this one, but this one is it for me! Jude and Nicole had showed incredible chemistry in the far too few scenes they had together.",1
"My interest was raised as I was flipping through and saw the name Iphigenia. My name is Eugenia so I thought OK, lets see what this is. I am so glad I stayed on the channel. What a wonderful, wonderful story. Drama, sadness, some over the top acting but a wonderful time to be had. I watch this and it makes me sad for all the drivel the movie industry puts out and these beautiful little gems get passed over. Give Iphigenia a try and I hope you will enjoy it as much as I did. I have even gotten my children (27, 25, 20 and 17) to enjoy it. It starts slow, however, the drama builds and you will be drawn in to the story. Watching this lovely film made me want to shroud myself in more Greek tragedy and pathos.",1
"I could not take my eyes off this movie when it showed up on cable. The dialogue and costumes are of a quality most readily associated with soft-core porn. In this case the expedient plot serves as a vehicle not for sex but for serial thrashings with nunchuks. (Perhaps for sex as well, but not on Indian TV, anyway.)Not being a fan of the genre I couldn't place Jeff Wincott, and had no leads to search from. Only once Brigitte Nielsen traded in her futuristic-nurse coif (so mayoral!) for the high-top fade we remember from Beverly Hills Cop II did I make the positive ID on her.This movie will no doubt entertain any admirer of early 90's couture or nod-and-wink schlock à la Paul Verhoeven. Can we add a genre tag for ""so-bad-it's-good""?",1
"This is one of the best of the early ""Star Trek"" episodes, with Kirk and his crew venturing into the unknown to do battle with an enemy known only by name. Imagine their surprise when they find out that the dreaded Romulans are racial offshoots of the Vulcans! Young Mr. Stiles, well-played by Paul Comi, is one of the few truly unlikable characters in the ""Star Trek"" universe. His barely disguised hatred of Mr. Spock is eerily similar to the post-9/11 hatred and suspicion many Americans have of people of Arab or Middle Eastern origin. The atmosphere of war-time paranoia is all too real. Then there's the Romulans: they're the ultimate Federation nemesis. The Klingons are nasty but basically harmless; more of a nuisance than a serious threat. The Romulans, however, mean business: they're the ancient Romans reborn in the space age; in spite of their Vulcanoid features they're clearly meant to remind us of imperial Rome, with names like Decius and titles like ""centurion"" and ""praetor."" The chain-mail armor is really cool. Familiar guest star Mark Lenard, who went on to play Spock's dad Sorek as well as the Klingon commander in ""Star Trek: the Motion Picture"" is an appropriately grizzled, war-weary commander, a character who bears a striking resemblance to Laurence Olivier's Crassus in ""Spartacus."" Also, his questioning of the Empire's unquenchable thirst for conquest reminds me of the similar misgivings Marcus Aurelius (Richard Harris) expressed at the beginning of ""Gladiator."" A must both for Trekkies and sword-and-sandal epic fans.",1
"A pretty memorable movie of the animals-killing-people variety, specifically similar to ""Willard"" in that it stars an aging character actor (in this case, a step down a bit to the level of Les Tremayne, who puts in the only distinguished performance I've seen him give) in a role as a man whose life is unbalanced and who subsequently decides to use his animal friends to exact revenge on those who have wronged him. Yes, this is one of those movies where pretty much everybody is despicable, so that you will cheer when they die, and really the selection of actors, locations, etc. couldn't be better at giving the film an atmosphere of shabby decadence.Tremayne's character is ""Snakey Bender"", and he is certainly the most interesting thing about the movie: an aged snake collector who is obsessed with John Philip Souza's music. When the local preacher clamps down on his practice of collecting small animals from the local schoolchildren as bait for his snakes, and his friend gets married to a stripper (thus upsetting his ritual Wednesday night band concert) he goes on the rampage, in the process creating a memorable pile-up of clunkers beneath the cliff where he dumps the wrecks after disposing of their unfortunate owners. One amusing game you can play while watching ""Snakes"" is to place bets on which cars will land the farthest down the cliff.All in all, very cheap and exploitative, but will really be a lot of fun for fans of these kinds of movies.",1
"I saw a preview of Freebird at the Isle of Man TT as i had heard about it in a couple of motorcycle mags. Although i was over mainly for the racing, the lure of seeing Phil Daniels in a motorcycle movie (yes i love Quadrophenia like everyone else) proved enough to get me away from the beer and partying. At last! we've done it! us British have actually made a great motorcycle film (and no it's not like Torque) this is up there with the best of British comedy. Mark my words, this is Phil Daniels best screen performance, and as far as Geoff Bell is concerned, there's a new British legend making his name felt. I loved Gary Stretch in Shane Meadows' fantastic Dead Mans Shoes and here he gives a quietly touching performance that he can proudly add to his growing film reputation. This is a film not just for us Bikers, but I think for everyone (even my girlfriend loved it). I hope it gets the same brilliant response on the mainland as it got at the Isle of Man. I'm not going to go into the details of certain classic scenes that this movie has, (watch out for the shop), as it would spoil the fun, but i would say, go see, enjoy, and have one of the best nights in the cinema you've had in a while. I really think this could well be a cult classic. As they were saying at the TT... C'Mon Freebird!",1
"This is without a doubt one of Neil Simon's best plays turned movies. It's full of great characters, and memorable dialog. Johnathan Silverman makes a great screen version of young Eugene(he was played by Matthew Broderick on stage).This is the first of Simon's autobiographical trilogy, its followed by the wonderful ""Biloxi Blues"", and closes with the TV movie ""Broadway Bound"". If I had to say the movie has any flaws it would maybe be that characters sometimes usually speak in obvious dialog, but that's alright because it's great dialog. Rent this little gem, you won't be sorry!",1
"In 1989, Aardman Animations introduced the two heros in The Grand Day Out. In 1993, they fought an evil penguin in The Wrong Trousers. And in 1995, they had to rescue sheep from an evil robot dog in A Close Shave. In 2005, they're back and they are going to fight something that used to be cute and cuddlely in The Curse of the Were-Rabbit. In this full feature film, Wallace and Gromit work in Anit-Pesto, a pest-control business. There's going to be a Giant Vegetable Competition, but rabbits keep eating the neighbors vegies. Wallace and Gromit takes care with that problem. But Wallace had an idea. He will brainwash the bunnies with his machine. After doing that, something suddenly eats all of the vegies in the neighborhood and it's big. It's up to Wallace and Gromit to save the day. As a fan of these two characters, I was impressed. It kept what the 3 previous chapters had and instead adding a lot of Hollywood actors for voice-overs, they put a no name cast to the job and boy, they did a fantastic job. Wallace and Gromit has not changed. Wallace is still the cheese-loving freak like he always was and Gromit is the silent newspaper reading dog. Also, the script was not too shabby like other family movies were. There is a twist of who the Were-Rabbit really is. The direction from Nick Park (the director of the 3 previous chapters) does a really good job with the storyline. Instead of adding the Hollywood formula in it, he just took the style of the previous chapters and adds a bit of a dark fantasy twist in it. Well done, Nick. The rabbits are also funny and adorable, but the funniest rabbit in the movie is one who has the mix of Wallace in him. The characters were not bad and they weren't annoying, but they'll never top Wallace and Gromit. The animation is indeed fantastic and wonderful. I've never seen a clay-animated movie that is so amazing since Chicken Run. Overall, fans of the two knuckleheads (including the teens) will love this fantastic film. It is a well done film that should get an Oscar next year. Hooray, Wallace and Gromit. 10/10",1
"Inferno gives Los Angeles what it deserves-- a baptism in fire, death from above. An excellent cast of obsessed characters could survive and sweat out the passing of the coronal mass ejection but that would be no fun and certainly not dramatic. A really lame review in Variety criticized the characters for being concerned with their personal redemption instead of banning together to save the world. But what's refreshing about this big heat is that there's nothing anyone can do about it. We are, therefore, mercifully not subjected to ""heart warming"" scenes of fascist presidents and other big blowhard statists as they contrive implausible plots to save a chosen remnant of mankind (ala Deep Impact). Here the sweat drenched and lust-powered dirty half dozen work out their own redemption or face their personal oblivions the old fashioned way-- together as individuals or......alone with the Alone. Excellent TV film all in all. Clearly not denatured by the destructive meddlesomness of overzealous Network Execs. I highly recommend.",1
"the most ""spiritual"" film I have seen in a long long time. maybe ever. also one scene around the dining room table a piece of comic perfection. I understand a release date is coming up in the fall. if it comes to your town and you want to see a movie that makes you think this is it. Aviva is great in it and she is most certainly a future star - (Superbad is out now which she is in) - also all the actors seem perfectly calibrated. There is a tone set by this movie that is used to surprise through out. i would not know what to call it - it is comedy but the undergirding message is so fierce and direct that ""comedy"" is not a big enough word for it. I love this film. It is a thinking man's comedy. but even that phrase is not really good enough. FTF does have a message and that message needs to be heard right now",1
"Bizarre horror movie filled with famous faces but stolen by Cristina Raines (later of TV's ""Flamingo Road"") as a pretty but somewhat unstable model with a gummy smile who is slated to pay for her attempted suicides by guarding the Gateway to Hell! The scenes with Raines modeling are very well captured, the mood music is perfect, Deborah Raffin is charming as Cristina's pal, but when Raines moves into a creepy Brooklyn Heights brownstone (inhabited by a blind priest on the top floor), things really start cooking. The neighbors, including a fantastically wicked Burgess Meredith and kinky couple Sylvia Miles & Beverly D'Angelo, are a diabolical lot, and Eli Wallach is great fun as a wily police detective. The movie is nearly a cross-pollination of ""Rosemary's Baby"" and ""The Exorcist""--but what a combination! Based on the best-seller by Jeffrey Konvitz, ""The Sentinel"" is entertainingly spooky, full of shocks brought off well by director Michael Winner, who mounts a thoughtfully downbeat ending with skill. ***1/2 from ****",1
"This movie has a twist that caught me off-guard. It made me go over the scenes in my mind to see if there were any clues along the way. Loved the gorgeous Roy Thinnes and Joan Hackett's skillful acting. The beautiful, haunting music stays with me as well as the intriguing story.",1
"If you are uninitiated to the Gundam world, this is a good place to start. If you are burned out on Star Wars or Star Trek, here is a compelling, realistic sci-fi series you can become immersed in. Not the simplistic boy-saves-world-in-giant robot story you might have expected, but rather a complex, emotionally compelling space war drama where the line between the ""good"" and ""bad"" guys is decidedly less than distinct.Gundam 0080 focuses on the story of Al Izuruha, a young, naive boy living in a neutral space colony. He spends his days daydreaming about Mobile Suits and playing war with his friends. During the course of this series, Al befriends an ""enemy"" soldier, Bernie Wiseman. By the end, little Al learns some hard lessons about the reality of war and the requisite suffering and sacrifice.I loved this OAV series, with its cool mecha designs, involving story, and likeable characters. I recommend this series to anyone who likes realistic SF anime, or to those who think anime is just silly or sexy entertainment.",1
"This is a forgotten classic of a film, and Harmony Karin borrowed a ton from it for ""Gummo"". Gummo is good, River's Edge is way, way better. Its no secret that Keanu Reeves isn't the best actor whoever walked the earth. No, in fact, he's a horrendous actor. But, he was born for some roles: Ted Preston, Esquire from Bill and Ted, and his role in this film. He is perfect as a sort of good natured but very apathetic and confused teenager. Then there's Crispin Glover. I think his performance in this film is the best of his career. He is phenomenal as the drugged out wackjob character. Then there's Dennis Hopper, who is perfect as well. This movie is simply amazing, and if you haven't seen it, run out and watch it today. Its brilliant. One of the best portrayals of modern America I've seen.",1
"This movie has problems in its presentation, may even be offensive to people who are looking for temporal and cultural faithfulness, but it challenges the watcher to reflect on a variety of issues. One of these is the nature and character of the relationship between Jesus and Judas. Another is that of the historical nature of the Bible and faith. And third, is the humanity of Jesus. The tension of the Christ-betrayer relationship is developed and held through the movie. Judas' passion is presented as a darker parallel to that of Christ. When Judas takes his own life, the viewer can sense the angst. Peter's denial and guilt, however moving, are not as powerfully portrayed as the Judas drama. Chris Sarandon offers a novel and provocative Christ, whether believable or not. I would like to find this movie on DVD or even VHS, to use in study or discussion groups.",1
"I recently rented this video after seeing ""Final Ascent"" by the same writer. I wasn't prepared for how intense this film would get. I found it engaging from start to finish, and was rooting for the teenagers to get away with their attempted crime. The ending was definitely disturbing with some of its implied violence, but well-done. I highly recommend this picture.",1
"I guess I do not have too much to add. I found the comedy to still be funny after more than ten years since it came out.The one thing that I did notice was the music during the dialogue to be distracting and often made the movie very hook than it should have been. The use of songs is fine during the movie but the orchestral background is too busy, too contrived and if the movie was ever to be edited for DVD, I would seriously recommend that the background music be toned down to an almost inaudible level. It has cheapened the overall feel for the whole film and I can see subconsciously why a lot of people have passed it up.The film had a lot of levels working for it on the script, plot and comedy level. It is too bad that the producer and director felt they needed the musical schlock to enhance the mood. Now knowing this, I find it hard to watch and I quietly curse whoever was involved with the musical editing in the film. It had all the subtlety of a jackhammer.",1
"It probably isn't fair that I have got to see the majority of all the interesting reviews on the Sopranos and then get to add what people have forgotten, but oh well.......From a standpoint of acting, how could any actor fail with these characters? Each one mesmerizing and intense in their pursuits of life. Tony Soprano-while a mob ""Capo"" and suffering from mental illness, still sees his life in front of him and knows what has to be done to survive. Each of his men, you see their lives virtually from the inside like the truest form of voyerism. It definitely brings out a sort ""nosey"" side in each and every viewer, and I include myself in this!While some above don't care for Bracco, I have to say this is the freshest role she has had in years since Good Fellas. She is the side of Tony that makes him listen to reason, that makes him decent, that offers him respite when dealing with his human emotions that he has failed to feel for so long, if ever. She is simply put, his savior. (Not speaking in religious tones)But the knockout performance here is without doubt, Edie Falco. To see her prison guard role in the other acclaimed HBO series, ""Oz"" and then see her as Livia is the ultimate compliment for any actor or actress. She has transcended the boundries of a recognizable actress, something only actresses like Merle Streep can get away with. A sort of chameleon quality to transcend roles. But as I have mentioned before, with a characters a strong as these, how can any actor fail?Livia's strength is in her daily affirmation of faith in herself. She is a survivor, as she hopes her husband and family will be survivors. She is prepared for the worst because she knows the hazards of her husband's business, yet knows the lifestyle she has is more then most women from Jersey. She is wise if not wiser and more street savvy then Tony himself.All in all, the biggest crime from the Soprano Family is that we the viewer have to wait until January 2000 to see the next season. This in my opinion is the worst thing about the HBO series. It was what brought The Larry Sanders Show, Sex and the City, Dream On, and others back down to earth in popularity and eventually killed them. Too much space in between seasons and very sporadic. Until then, I will watch the reruns with the hope that this gap in programming is filled.",1
"Flat out the funniest spoof of pretentious art house films ever made.This flick exposes all the clichés, and then some! Excruciatingly bad (Downs-Syndrome!) actors. Terribly heavy self important dialog. Scenes that are supposed to shock but fall flat. Jarring editing. Pointless plot points. All wrapped up in a kind of smirky miasma of disrespect for the audience and vague psych-drivel.It achieves exactly what it was designed to. A hilarious satire of those tedious movies made by spoiled teenage trust-funders, to show to their parents when they ask them what they've been doing for the last two years! After ""What Is It?"" received its Cannes award, presenter Werner Herzog was rumored to have been told that the film was in fact a spoof, in part of his own films! He supposedly blew up at the info. To this day he refuses to discuss the incident.Anyway, see it and laugh, this will be a classic of humor for many years to come.",1
"If you have any sort of appreciation for character and dialogue, and any sense of American cultural history, you will find a lot of very absorbing material in this film. It probably was originally a play, and that's why it's dialogue heavy, but I can't stress enough how these icons that we only have a shallow understand of are made into truly complex and wonderful characters.This film is better than any college course for telling you how to create a character-driven story.",1
"First things first, this movie is achingly beautiful. A someone who works on 3D CG films as a lighter/compositor, the visuals blew me away. Every second I was stunned by what was on screen As for the story, well, it's okay. It's not going to set the world on fire, but if you like your futuristic Blade Runner-esquire tales (and who doesn't?) then you will be fine.I do have to say that I felt the voice acting was particularly bland and detracted from the movie as a whole. I saw it at the cinema in English, but I am hoping that there is a French version floating around somewhere.Definitely worth seeing.",1
"I have wanted to see this for the longest time, James Merendino is a great director. SLC Punk is one of my favorite movies, and in the first ten minutes of this film I thought that it was a great follow up after that though, it begins to drag. The acting and direction were terrific. In fact everything in the film seemed to flow except for the script. At times, the only thing keeping my attention was the fact that in the cast was the most beautiful woman in the world, Claire Forlani. This film was good, but I expected more.P.S. Look for great cameos by Chi McBride, and Chris McDonald.",1
"This HAS to be my guilty pleasure. I am a HUGE fan of 80's movies that were designed to entertain and they didn't care if they offended anyone. This move has no meat, not substance, no deep thought provoking scenes. Just plain old college kids having fun and if a few breasts have to be shown, then so be it! This movie is for when you just want to relax and NOT think. Viva la nudity!",1
"Like a few people I know, I came in late on 'Stingers'; not until 2000. Three years later there is no way I'd miss an episode. The show really is that good and has, for a better word, maintained its integrity, unlike 'Blue Heelers', for example. The crime is the thing; personal lives are there but only wheeled out when affecting an investigation! When Gary Sweet was brought in, some fans seemed worried, but he's really fitted in well, which didn't surprise me. Gary could measure up to any British or US actor in a similar series. The cast changes occasionally but each change brings something new and fresh. With arguably Australia's finest crew behind the scenes, 'Stingers' will continue to remain a cutting edge drama series.",1
"I gave it an 8 only because it had received such low votes... this is definitely really about a 5.5..... Ummm.. it was kind of bloody, had likeable, shallow characters, and it had some really hot babes in it. I like the eclectic killer, because he didn't kill people the same way everytime... that sometimes gets old.",1
"One of the most timely and engrossing documentaries, you'll ever watch. While the story takes place in the Venezuelan capital of Caracas, it provides an intimate look into political dynamics, that prevail throughout the western Hemisphere. While essentially another chapter in the story of the ""U.S. backed, Latin American coup"", this film chronicles in real-time, what can happen when the poorest people, are armed with unity, political savvy, and courage! The political insights offered by this film are invaluable. One gets clear examples of the private media, as a formidable force for mass deception and propaganda. We see the poor people of Caracas grappling with the brutal realities of ""American politics"". One gets a clear sense of impending doom, if the people fail to address the blatant tyranny, which has been abruptly, and illegally, thrust upon them by the conspirators. We also see the arrogance and fascism, of the CIA backed, private media, plutocrats, and generals, who've conspired to bring Venezuela back under Washington's domination. Though ably led by President Hugo Chavez, the people of Caracas are forced to act without him, after Chavez was forcibly kidnapped by renegade generals. Their response is the highpoint of the film. If one seeks an excellent portrait of what the U.S. government, Hugo Chavez, and revolutionary Venezuela, are all about, this movie is it!",1
"This movie features some of the best ensemble work I've seen in film or on stage. The actors play off each other with a skill and vivacity that in no way can be achieved through editing.""Love Jones"" a good story, period. But it is also an excellent portrayal of the urban, middle-income, twenty-something African-American set that is not often seen.",1
This movie is so good I could watch it all day long! Mary-Kate and Ashley were robbed at Oscar time!! If I got to be one of the actors I would be so excited!!! I can't wait for the new Charlie's Angels movie starring Mary-Kate and Ashley.,1
"Enhanced by the expressive cinematography of Agnes Godard (Beau Travail), Golden Door is a visually striking tone poem that follows the journey of a peasant family from their primitive home in Sicily to Ellis Island in New York at the turn of the century. It is a surreal, enigmatic, often strange, but ultimately deeply rewarding experience. Interweaving dreamlike and symbolic imagery with gritty realism, the latest film by Emanuele Crialese (Respiro) is like an impressionistic painting - a cinematic artist's rendering of what the immigration process may have been like for our parents and grandparents. Crialese's ""magical, mystery tour"" came about as a result of his visit to the museum on Ellis Island, the looks on the faces of the immigrants depicted in photographs he saw, and his research into the harsh policies and procedures used during the admission of immigrants.Guided by letters he read of immigrants sent to relatives who remained at home, Crialese identifies with those impoverished immigrants who were able to see the positive side of things beyond their ordeal. To Salvatore Mancuso (Vincenzo Amato) and his older son Angelo (Francesco Casisa), America is a distant dream that they know nothing about. After climbing a rocky mountain to pray to the saints for a sign, they are rewarded when they are shown post cards by Salvatore's younger son, Pietro (Filippo Pucillo), a deaf mute, that depict the new world as a land where they can bathe in rivers of milk, sit under a money tree, or harvest giant onions and carrots.After disposing of their animals in exchange for shoes and suits, Salvatore, his two sons, and his elderly mother Fortunata (Aurora Quattrocchi) set out on their adventure with more hope than trepidation but the equation soon shifts the other way. As they board the boat and settle into their crowded third-class steerage compartments, the most-talked about scene in the film takes place. Using an overhead camera that shows masses of people standing, as the ship pulls away, the frame is divided into those aboard the ship and those waving goodbye from the dock and the way they are separated implies they are being torn asunder from everything familiar.Aboard the ship is a mysterious English woman named Lucy (Charlotte Gainsbourg). Crialese does not reveal her past or the reason she is traveling to America but she seems to stand for the onset of the modern world they are entering. Though they eye each other cautiously, Lucy becomes interested in Salvatore and asks him to marry her in order to allow her to enter the country. The voyage is treacherous with a violent storm buffeting the ship. Shot in almost complete darkness, passengers in steerage are tossed against the side of the boat and, afterward, bodies lie tangled and twisted on the floor as if in a macabre Totentanz. The rite of passage through immigration processing at Ellis Island does not become any easier and Crialese attacks the way illiterate peasants, in the name of preserving ""civilized"" society, are forced to put puzzles together, perform mathematical tasks, and undergo humiliating medical examinations to prove they are ""fit"".A marriage brokering ceremony feels like an auction block and the young women look despondent when they are matched with overweight middle-aged men. This is the only way they can enter the ""Golden Door"", however, since single women are rejected unless they have partners, ostensibly to prevent the threat of prostitution. Through the fog the immigrant's can barely see the land of milk and honey and there is no Statue of Liberty asking for the tired and the poor, the humbled masses yearning to breathe free. In their imagination, however, the river is still flowing, waiting for them to jump in. Though the ending is ambiguous and one door opens on to a blank wall, another door symbolizes a rebirth of the soul and the passage we must all take from the old world to the new.",1
"This movie is so great. Its set back in probably the 40's and Meg Ryan's character struggles to be known as 'smart.' Plus Tim Robbins is so cute in this movie. And everything about it has a magical feeling towards it. Everytime I watch it I feel happy. It's definitely a girl movie, and I'm a girl, so I like it. I also love the music. The violin is awesome. but besides that I think it's a cute story and everyone should watch it.",1
"does anyone know where i could get my hands on this video or the film for this. I have been searching for it for a long time to show my daughter to show her and i can not find it anywhere. probably because it was only on video and they never made the DVD or VHS or idk.i saw this right off Disney back in 1996 and i think it would be the best video to show her. such a good movie that has every type of emotion displayed throughout the whole movie. also has a lot of actors that started their careers with this movie. If anyone knows how to get a copy of this movie or has a copy and willing to sell it to me for like 50 bucks or something, please call 201-566-0148. thank you",1
"This film struck me as a project that had a lot of the right ingredients, but somewhere along the way they didn't quite come together. I don't know who made it, but it has a slightly Disney-esque feel. While parts of it are improbable (like when a pre-teen runs for a public office) and tend to prevent the story from being taken seriously, there is a healthy dose of normalcy (whatever that is) to keep things balanced and in perspective. The acting is alright. Strangely, the relationship between Frankie and her grandmother is convincing, but the relationship between Hazel and Frankie is a bit...off. It's interesting to see how she has to work hard to keep a balance between her best friend, her grandmother, and her two passions: ballet and baseball. Being a baseball player myself, it was quite painful to watch Frankie try to hold her own on a team of boys, but it does a good job of showing the struggle she faces. I read somewhere that she isn't really ballerina, but the editing in this film did a very good job of making her dancing look not only natural but beautiful. Overall, it was a good film about honesty and ambition, but its star Mischa Barton didn't quite achieve the level of realism we saw during her performances in ""Lawn Dogs"", ""Lost and Delirious"", and her small but shocking performance opposite Haley Joel Osment in ""The 6th Sense.""",1
"before watching this movie my thoughts were like ""another israeli typical movie"" but i was suprised to watch i great israeli drama. the plot is really good and the actors act great. one of the best isreali movies i saw... so at the bottomline i really recommend this movie. :)",1
"The thing with Ali G is that he takes the mick out of himself and his character. The humour is very much a 'like it or love it' brand of totally politically incorrect, irreverent and self effacing type.Personally I totally love this film, and so has everyone i have met who has seen it. You can watch it several times and pick new gags up each time. The humour is both aural and visual, and the timing is impeccable. The humour is probably very English, and specifically London, so its possible that non-English viewers may not get some of the humour. Think of yourself as a teenager and you will love it - especially if the likes of Kevin & Perry Go Large tickled you!",1
"its not as good as the first movie,but its a good solid movie its has good car chase scenes,on the remake of this movie there a story for are hero to drive fast as his trying to rush to the side of his ailing wife,the ending is great just a good fair movie to watch in my opinion,",1
"I think this movie is well done and realistic. I you are used to watching Hollywood ""action"" movies, and use that as a standard to rate this movie, you are bound to be disappointed. This movie is much closer to real life than 95% of what Hollywood can produce, and that is what lifts it above the average action movie. I have no experience with Swedish military whatsoever, and can therefore not point out any mistakes in the way they act. But as i have seen the ""making of"" extra I'm convinced that there has been done a lot to avoid any mistakes. This is a movie i will recommend for others to watch. High quality realistic story and movie.",1
"I'm always surprised, given that the famous title track of 2001 is called ""Also sprach Zarathustra"", that nobody (nobody I've read, anyway) has noted the parallels between the movie and Nietzsche's famous work, ""Also sprach Zarathustra"". The idea of man's rebirth into a star child; an infant form of an indescribably more advanced being, is an explicit part of N.'s ""Zarathustra""; there is a prominent passage called ""On how a camel becomes a lion, and a lion becomes a child"", in which N. describes the first incarnation of the overman as a child, transcending both the ascetic, altruistic side of man (the camel; always asking to bear more weight) and the rapacious, brutish, will-to-power side of man (the lion). The fact that the song plays during the star child sequence can hardly be coincidence. And also, Zarathustra said that ""man is a rope tied between beasts and the overman."" The structure of the movie fits that description: a brief history of man as beast, until we become truly man by mastering weapons and acquiring reason, then a long sequence about man (the rope, as it were), and then a brief glimpse of the overman. The inscrutability of how these transformations occurred, and the suggestion that an external force caused them, is also Nietzschean; in ""Zarathustra"", he makes it pretty clear that he doesn't have a clue how people are going to be able to enact these changes themselves and suggests that we will have to depend on an outsider (Zarathustra) to show us how to ""go under"". Bowman's psychedelic sequence at the near-end could be seen as Kubrick's best 1960's-style attempt at depicting the mystical ""going under"".I know these parallels are pretty broad, and almost certainly have been noted elsewhere despite the fact that I have not personally seen it. But I just wanted to mention them, if for no other reason than to try to dispel the myth that Nietzsche was ultimately a gloomy philosopher. Few people find the ending of 2001 to be gloomy, and it is in my opinion, explicitly and unmistakeably Nietzschean. The case could certainly be made that 2001 is above all a dramatization of ""Zarathustra"" updated for the modern age. Feel free to disregard the outright snobbishness of my tying everything to Nietzsche.",1
